file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,co2_mean,h2o_mean,air_p_mean,u_mean,v_mean,w_mean,sos_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,air_t_mean,air_p_mean,rssi_77_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,--,[m+1s-1K+1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2024-07-16,11:00,198.458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2024-07-16T110000_AIU-2264.ghg,2024-07-16,11:30,198.4790,1,36000,36000,-0.173775,0,-9999,262.759,0,-9999,84.7387,0,-9999,-19.5318,0,-9999,1.92106,0,-9999,-0.119740E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.717287E-10,0.345770E-11,0.335078E-12,-9999,16.8910,415.510,423.674,0.150000,0,814.234,20.0298,20.4392,0.300000,0,0.789056E-01,1.92526,1.96309,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,294.902,295.211,101287.,1.18625,1016.65,0.242319E-01,0.124485,0.148951E-01,2029.30,2645.78,0.125564E-01,76.6997,616.473,290.894,3.50583,0.325222,-0.922576E-01,3.52210,-0.100200E-12,0.424657E-14,3.52210,6.95330,189.629,5.29993,-1.50098,-9999,0.382741,0.875566,-18.8190,-0.915458E-01,3.10082,-0.569251,0,26.6803,-4.04884,9.15848,22.8059,34.7805,48.7801,73.0815,-0.171868,1.01109,262.919,1.02409,74.5799,1.13621,-17.1903,1.13621,1.69076,1.13621,-0.767269E-01,1.23400,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,3,14,0,1,10,0,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,1,0,0,0,0,0,0,34009,0,0,0,36000,36000,36000,36000,100,-9999,0.864827,0.656995,0.229310,1.07012,4.21793,0.299549,0.164066E-06,-9999,0.218008,-0.425070,0.418080E-01,-0.767269E-04,-9999,16.8932,783.432,101573.,0.365818E-02,0.434923E-01,-0.684153E-02,286.857,13.3177,415.511,19.2696,16.8904,100.099,100.099,100.100,-0.105660E-02,0.272810E-03,-1.00000,0.00000,1.91779,296.334,101654.,69.5787,9999.99,9999.99,9999.99
2024-07-16T113000_AIU-2264.ghg,2024-07-16,12:00,198.4999,1,36000,36000,-0.178614,0,-9999,271.118,0,-9999,75.6656,0,-9999,-19.8341,0,-9999,1.71559,0,-9999,-0.146616E-01,0,-9999,-9999,-9999,-9999,0.155611,0.600716,0.496198E-02,0.136202E-01,-0.180554E-04,-9999,0.500539E-10,0.245129E-11,0.233556E-12,-9999,16.8946,415.628,423.907,0.150000,0,827.381,20.3546,20.7775,0.350000,0,0.788318E-01,1.92483,1.96317,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,295.094,295.338,101265.,1.18534,1016.84,0.242477E-01,0.111170,0.151268E-01,2061.76,2666.32,0.127616E-01,77.3260,604.562,291.146,3.54084,0.240920,-0.704283E-01,3.54972,0.763215E-14,0.296272E-14,3.54972,7.02513,191.000,3.89243,-1.13685,-9999,0.388184,0.856973,-19.0262,-0.905488E-01,3.58310,-0.579465,0,26.5940,-4.03573,9.12884,22.7321,34.6679,48.6222,72.8450,-0.176649,1.01113,270.640,1.02418,66.5582,1.13683,-17.4468,1.13683,1.50909,1.13683,-0.803872E-01,1.23439,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,3,15,0,0,5,0,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,34010,0,0,0,36000,36000,36000,36000,100,-9999,0.856342,0.619805,0.237798,1.09946,4.29623,0.225419,0.167565E-06,-9999,0.224542,-0.431837,0.373524E-01,-0.803872E-04,-9999,16.8969,793.909,101556.,0.391046E-02,0.438794E-01,-0.681454E-02,286.857,13.3226,415.630,19.5287,17.0994,100.170,100.173,100.166,0.696544E-02,0.271978E-03,-1.00000,0.00000,1.91732,296.487,101631.,69.3775,9999.99,9999.99,9999.99
2024-07-16T120000_AIU-2264.ghg,2024-07-16,12:30,198.5207,1,36000,36000,-0.173384,0,-9999,279.905,0,-9999,95.2701,0,-9999,-20.4686,0,-9999,2.16061,0,-9999,-0.152115E-01,0,-9999,-9999,-9999,-9999,0.311859,-0.250281E-01,0.490697E-01,-0.567608E-03,0.127731E-03,-9999,0.504554E-10,0.246237E-11,0.235035E-12,-9999,16.9307,416.800,425.120,0.150000,0,826.266,20.3411,20.7634,0.300000,0,0.788675E-01,1.92788,1.96637,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,295.372,295.592,101241.,1.18405,1016.83,0.242742E-01,0.140008,0.151002E-01,2059.91,2707.96,0.127531E-01,76.0687,648.050,291.131,3.50588,0.269571,-0.880000E-01,3.51733,-0.215552E-13,0.298012E-14,3.51733,6.62777,190.310,4.39688,-1.43363,-9999,0.382666,0.823758,-17.6513,-0.976019E-01,2.93801,-0.607534,0,27.1930,-4.12664,9.33447,23.2441,35.4488,49.7174,74.4858,-0.171482,1.01109,280.396,1.02408,83.8576,1.13609,-18.0166,1.13609,1.90179,1.13609,-0.840788E-01,1.23393,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,7,0,0,7,1,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,34408,0,0,0,36000,36000,36000,36000,100,-9999,0.830932,0.598014,0.218569,1.21901,4.81636,0.243671,0.180911E-06,-9999,0.232891,-0.446423,0.471233E-01,-0.840788E-04,-9999,16.9329,795.071,101535.,0.400905E-02,0.440250E-01,-0.680672E-02,286.857,13.3300,416.801,19.5706,17.1305,100.222,100.230,100.214,0.167737E-01,0.273121E-03,-1.00000,0.00000,1.92088,296.800,101607.,69.1287,9999.99,9999.99,9999.99
2024-07-16T123000_AIU-2264.ghg,2024-07-16,13:00,198.5415,1,36000,36000,-0.151095,0,-9999,235.952,0,-9999,91.8068,0,-9999,-18.0164,0,-9999,2.08271,0,-9999,-0.120484E-01,0,-9999,-9999,-9999,-9999,0.385002,-0.497227E-01,-0.666979E-02,-0.112800E-02,0.221204E-04,-9999,0.510191E-10,0.248754E-11,0.237670E-12,-9999,16.9111,416.640,424.910,0.150000,0,824.532,20.3141,20.7353,0.300000,0,0.787794E-01,1.92841,1.96669,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,295.603,295.907,101212.,1.18246,1016.83,0.243070E-01,0.134959,0.150598E-01,2056.59,2760.22,0.127360E-01,74.5082,703.629,291.106,3.37255,-0.512008E-01,-0.875137E-01,3.37407,-0.141112E-13,0.301691E-14,3.37407,6.78649,195.616,359.130,-1.48625,-9999,0.357463,0.756255,-17.0651,-0.100955,2.57009,-0.548984,0,26.8932,-4.08115,9.23158,22.9879,35.0580,49.1694,73.6647,-0.149462,1.01092,237.120,1.02364,81.0314,1.13298,-15.9018,1.13298,1.83826,1.13298,-0.709778E-01,1.23191,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,18,0,1,10,0,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,34209,0,0,0,36000,36000,36000,36000,100,-9999,0.753492,0.562933,0.196085,1.10540,4.62905,0.341710,0.173141E-06,-9999,0.197213,-0.394543,0.456093E-01,-0.709778E-04,-9999,16.9134,790.012,101504.,0.409498E-02,0.441355E-01,-0.680093E-02,286.857,13.3359,416.643,19.4611,17.0343,100.270,100.280,100.259,0.210214E-01,0.274930E-03,-1.00000,0.00000,1.92116,297.082,101575.,68.8855,9999.99,9999.99,9999.99
2024-07-16T130000_AIU-2264.ghg,2024-07-16,13:30,198.5624,1,36000,36000,-0.140711,0,-9999,242.362,0,-9999,94.4601,0,-9999,-18.0411,0,-9999,2.14334,0,-9999,-0.147737E-01,0,-9999,-9999,-9999,-9999,0.259222,0.390031,-0.583310E-01,0.884997E-02,-0.722313E-04,-9999,0.919110E-10,0.454324E-11,0.429122E-12,-9999,16.8406,415.244,423.620,0.150000,0,832.447,20.5259,20.9560,0.250000,0,0.786269E-01,1.92668,1.96554,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,295.831,296.120,101182.,1.18117,1016.95,0.243317E-01,0.138888,0.152015E-01,2077.42,2795.94,0.128698E-01,74.3013,718.518,291.266,3.24712,0.115822,-0.898987E-01,3.25043,0.266991E-13,0.545769E-14,3.25043,6.25274,192.816,2.04283,-1.58486,-9999,0.345150,0.713105,-14.9529,-0.115215,2.56577,-0.584582,0,26.8753,-4.07844,9.22544,22.9726,35.0347,49.1367,73.6157,-0.139209,1.01079,243.692,1.02328,83.5700,1.13031,-15.9612,1.13031,1.89624,1.13031,-0.749046E-01,1.23018,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,19,2,0,6,0,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,34208,0,0,0,36000,36000,36000,36000,100,-9999,0.738418,0.504679,0.183114,1.22194,5.15313,0.302394,0.196880E-06,-9999,0.202875,-0.396502,0.471058E-01,-0.749046E-04,-9999,16.8429,801.909,101474.,0.410982E-02,0.441859E-01,-0.679977E-02,286.857,13.3400,415.246,19.7704,17.2791,100.310,100.326,100.295,0.310546E-01,0.274599E-03,-1.00000,0.00000,1.92023,297.406,101541.,68.8373,9999.99,9999.99,9999.99
2024-07-16T133000_AIU-2264.ghg,2024-07-16,14:00,198.5832,1,36000,36000,-0.147237,0,-9999,234.845,0,-9999,105.204,0,-9999,-16.4749,0,-9999,2.38732,0,-9999,0.706570E-02,1,-9999,-9999,-9999,-9999,0.106972,0.178198,0.923644E-01,0.404374E-02,0.102310E-02,-9999,-0.220626E-09,-0.108991E-10,-0.103765E-11,-9999,16.9229,417.456,425.923,0.150000,0,836.009,20.6227,21.0570,0.300000,0,0.795917E-01,1.95118,1.99076,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,295.789,296.207,101154.,1.18045,1017.01,0.243456E-01,0.154698,0.152644E-01,2086.64,2810.80,0.129310E-01,74.2365,724.161,291.336,3.31420,0.333504,-0.835104E-01,3.33198,0.166455E-13,-0.130371E-13,3.33198,6.21841,189.202,5.74627,-1.43617,-9999,0.353171,0.742913,-16.5296,-0.104225,2.23229,-0.553892,0,26.7032,-4.05232,9.16635,22.8255,34.8104,48.8220,73.1443,-0.145653,1.01088,236.841,1.02352,92.9294,1.13208,-14.5528,1.13208,2.10879,1.13208,-0.567772E-01,1.23132,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,1,12,1,1,9,1,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,33607,0,0,0,36000,36000,36000,36000,100,-9999,0.768687,0.522310,0.194828,1.08745,5.39654,0.574607,0.210639E-05,-9999,0.197281,-0.361759,0.524211E-01,-0.567772E-04,-9999,16.9252,805.960,101440.,0.415373E-02,0.442662E-01,-0.680557E-02,286.857,13.3400,417.458,19.8790,17.3567,100.339,100.352,100.325,0.269180E-01,0.274141E-03,-1.00000,0.00000,1.94326,297.343,101513.,68.5396,9999.99,9999.99,9999.99
2024-07-16T140000_AIU-2264.ghg,2024-07-16,14:30,198.6040,1,36000,36000,-0.151768,0,-9999,214.884,0,-9999,81.0571,0,-9999,-16.0389,0,-9999,1.83942,0,-9999,0.714972E-02,0,-9999,-9999,-9999,-9999,0.318926E-01,0.349168,-0.387700E-02,0.792363E-02,0.175842E-02,-9999,0.950711E-10,0.474088E-11,0.456910E-12,-9999,16.9150,417.363,425.822,0.150000,0,843.495,20.8125,21.2549,0.250000,0,0.812932E-01,1.99330,2.03370,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,295.806,296.233,101134.,1.18002,1017.12,0.243526E-01,0.119195,0.154005E-01,2105.43,2815.25,0.130510E-01,74.7866,709.820,291.479,3.42678,0.345647,-0.991250E-01,3.44559,0.102829E-13,0.562052E-14,3.44559,6.27348,189.180,5.75974,-1.64855,-9999,0.358629,0.732114,-18.9135,-0.910884E-01,2.65102,-0.499227,0,26.9121,-4.08401,9.23804,23.0040,35.0826,49.2038,73.7163,-0.150116,1.01101,215.796,1.02386,71.4456,1.13453,-14.1370,1.13453,1.62131,1.13453,-0.517683E-01,1.23292,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,3,22,1,0,18,4,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,34806,0,0,0,36000,36000,36000,36000,100,-9999,0.740558,0.526649,0.197021,0.897732,4.63779,0.536089,0.303077E-05,-9999,0.179797,-0.351593,0.403225E-01,-0.517683E-04,-9999,16.9173,805.167,101426.,0.415463E-02,0.443687E-01,-0.682140E-02,286.857,13.3400,417.365,19.8641,17.3424,100.357,100.370,100.345,0.256240E-01,0.274541E-03,-1.00000,0.00000,1.98469,297.328,101495.,68.2986,9999.99,9999.99,9999.99
2024-07-16T143000_AIU-2264.ghg,2024-07-16,15:00,198.6249,1,36000,36000,-0.156810,0,-9999,210.448,0,-9999,82.4306,0,-9999,-15.4987,0,-9999,1.87105,0,-9999,-0.885401E-02,0,-9999,-9999,-9999,-9999,0.309551,-1.08947,-0.721412E-01,-0.247293E-01,-0.258881E-02,-9999,-0.267511E-10,-0.130138E-11,-0.125160E-12,-9999,16.8194,415.633,423.944,0.150000,0,818.224,20.2195,20.6368,0.350000,0,0.786925E-01,1.93123,1.96984,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,296.007,296.487,101112.,1.17902,1016.78,0.243789E-01,0.121244,0.149455E-01,2044.98,2858.77,0.126763E-01,71.5336,813.790,291.016,3.34704,0.152533,-0.820498E-01,3.35152,-0.579632E-13,-0.159049E-14,3.35152,6.65686,192.388,2.60931,-1.40282,-9999,0.364693,0.769079,-20.3033,-0.848532E-01,2.55303,-0.481358,0,27.4442,-4.16477,9.42071,23.4589,35.7763,50.1768,75.1740,-0.155120,1.01090,211.538,1.02358,72.7870,1.13249,-13.6855,1.13249,1.65216,1.13249,-0.619434E-01,1.23159,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,14,1,0,15,1,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,34607,0,0,0,36000,36000,36000,36000,100,-9999,0.797850,0.546300,0.194008,0.835115,3.25828,0.555853,0.127828E-06,-9999,0.176458,-0.340525,0.411093E-01,-0.619434E-04,-9999,16.8217,793.349,101402.,0.415566E-02,0.443883E-01,-0.682190E-02,286.857,13.3400,415.635,19.6023,17.1284,100.362,100.381,100.343,0.378159E-01,0.274159E-03,-1.00000,0.00000,1.92341,297.583,101474.,68.2257,9999.99,9999.99,9999.99
2024-07-16T150000_AIU-2264.ghg,2024-07-16,15:30,198.6457,1,36000,36000,-0.120634,0,-9999,183.857,0,-9999,60.9952,0,-9999,-13.7842,0,-9999,1.38414,0,-9999,-0.813478E-02,0,-9999,-9999,-9999,-9999,-0.330378,1.38434,0.465389E-01,0.314142E-01,-0.137597E-03,-9999,-0.167005E-10,-0.840430E-12,-0.778433E-13,-9999,16.8684,416.749,425.256,0.150000,0,848.881,20.9724,21.4216,0.300000,0,0.786260E-01,1.92793,1.96728,-0.500000E-01,0,-9999,-9999,-9999,-9999,9,295.789,296.216,101081.,1.17940,1017.21,0.243639E-01,0.896920E-01,0.155115E-01,2120.49,2812.37,0.131520E-01,75.3985,691.886,291.593,3.06738,0.639174E-02,-0.872145E-01,3.06863,0.432678E-13,-0.990045E-15,3.06863,6.51248,195.114,0.119391,-1.62864,-9999,0.319819,0.679377,-15.6719,-0.109929,3.01429,-0.479188,0,26.2179,-3.97867,8.99976,22.4107,34.1777,47.9347,71.8149,-0.119367,1.01061,184.402,1.02275,54.1553,1.12630,-12.2385,1.12630,1.22892,1.12630,-0.539975E-01,1.22766,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,13,1,0,14,0,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,35403,0,0,0,36000,36000,36000,36000,100,-9999,0.702293,0.489198,0.167264,0.811421,4.19443,0.615416,0.140152E-06,-9999,0.153707,-0.304568,0.305830E-01,-0.539975E-04,-9999,16.8706,809.846,101372.,0.416134E-02,0.444491E-01,-0.683549E-02,286.857,13.3341,416.750,20.0051,17.4445,100.375,100.397,100.354,0.428042E-01,0.275371E-03,-1.00000,0.00000,1.91982,297.350,101440.,67.9994,9999.99,9999.99,9999.99
2024-07-16T153000_AIU-2264.ghg,2024-07-16,16:00,198.6665,1,36000,36000,-0.115885,0,-9999,167.984,0,-9999,88.3896,0,-9999,-12.9900,0,-9999,2.00614,0,-9999,-0.658381E-02,0,-9999,-9999,-9999,-9999,0.219035,-1.91778,-0.659627E-01,-0.435270E-01,-0.128176E-03,-9999,-0.146726E-09,-0.704296E-11,-0.686294E-12,-9999,16.7770,415.166,423.302,0.150000,0,805.308,19.9282,20.3335,0.300000,0,0.784725E-01,1.92485,1.96257,0.00000,0,-9999,-9999,-9999,-9999,9,295.931,296.396,101045.,1.17873,1016.62,0.243876E-01,0.129998,0.147250E-01,2014.18,2843.10,0.124923E-01,70.8447,828.914,290.775,2.68900,0.137098E-01,-0.668880E-01,2.68987,0.898795E-15,-0.874567E-14,2.68987,5.64038,194.604,0.292119,-1.42490,-9999,0.313550,0.565320,-16.1567,-0.106631,1.90050,-0.447087,0,27.6639,-4.19811,9.49614,23.6467,36.0628,50.5785,75.7758,-0.114702,1.01032,170.458,1.02174,79.0656,1.11793,-11.6198,1.11793,1.79451,1.11793,-0.504923E-01,1.22260,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,11,2,0,8,0,0,-9999,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,35602,0,0,0,36000,36000,36000,36000,100,-9999,0.582847,0.407214,0.140579,0.740979,3.38943,0.251785,0.122512E-06,-9999,0.142249,-0.289142,0.446541E-01,-0.504923E-04,-9999,16.7793,776.727,101334.,0.417166E-02,0.444533E-01,-0.683312E-02,286.857,13.3300,415.168,19.2186,16.8102,100.406,100.428,100.383,0.456831E-01,0.275600E-03,-1.00000,0.00000,1.91855,297.638,101401.,67.6707,9999.99,9999.99,9999.99
